"lob","benchmark_type","category","mcg","prcnt_bnmrk","prcnt_actul","label_bnmrk","label_actul"
"com","well managed","ped","p-510",0,0,"0%","0%"
"com","loosely managed","neuro","m-79",0,0,"0%","0%"
"com","others","ort","s-830",0,0,"0%","0%"
"com","middle atlantic","card","m-510",0.02,0.01,"0.02%","0.01%"
"com","mountain","cv","s-1072",0,0,"0%","0%"
"com","loosely managed","ort","s-460",0,0,"0%","0%"
"com","loosely managed","gs","s-862",0.01,0,"0.01%","0%"
"com","loosely managed","uro","s-190",0,0,"0%","0%"
"com","pacific","neo","p-48",0,0,"0%","0%"
"com","middle atlantic","ped","p-432",0,0,"0%","0%"
"com","new england","gi","m-170",0.04,0.04,"0.04%","0.04%"
"com","pacific","ped","p-330",0.01,0.02,"0.01%","0.02%"
"com","east south central","ob","m-132",0,0,"0%","0%"
"com","east north central","bh","b-017-ip",0,0,"0%","0%"
"com","west north central","ped","p-123",0.01,0,"0.01%","0%"
"com","east south central","card","m-40",0.03,0.02,"0.03%","0.02%"
"com","west north central","bh","b-001-ip",0,0,"0%","0%"
"com","west north central","bh","b-019-ip",0,0,"0%","0%"
"com","pacific","thor","pg-rf",0.03,0.04,"0.03%","0.04%"
"com","middle atlantic","hns","s-1000",0,0.01,"0%","0.01%"
"com","new england","gs","s-864",0,0,"0%","0%"
"com","others","uro","s-1015",0,0.01,"0%","0.01%"
"com","new england","ort","s-820",0.05,0.06,"0.05%","0.06%"
"com","loosely managed","ort","s-1132",0,0,"0%","0%"
"com","moderately managed","ob","sg-obs",0.01,0.01,"0.01%","0.01%"
"com","east south central","cv","s-1072",0,0,"0%","0%"
"com","pacific","ped","p-210",0,0,"0%","0%"
"com","new england","ob","m-260",0.01,0,"0.01%","0%"
"com","weighted national","ns","s-1050",0,0,"0%","0%"
"com","new england","bh","b-007-ip",0,0,"0%","0%"
"com","mountain","ns","s-380",0,0,"0%","0%"
"com","pacific","ort","s-330",0,0,"0%","0%"
"com","east south central","ped","p-05",0,0,"0%","0%"
"com","mountain","ob","m-132",0,0,"0%","0%"
"com","south atlantic","ob","m-285",0.01,0.01,"0.01%","0.01%"
"com","new england","card","m-154",0.01,0,"0.01%","0%"
"com","south atlantic","ort","s-460",0,0,"0%","0%"
"com","loosely managed","ns","s-410",0.01,0.02,"0.01%","0.02%"
"com","south atlantic","cv","s-160",0,0,"0%","0%"
"com","west south central","bh","b-005-ip",0,0,"0%","0%"
"com","middle atlantic","cv","s-1310",0.01,0.01,"0.01%","0.01%"
"com","others","cv","s-290",0.01,0.01,"0.01%","0.01%"
"com","middle atlantic","uro","s-200",0,0,"0%","0%"
"com","middle atlantic","ort","s-830",0,0,"0%","0%"
"com","west north central","hns","mg-hnd",0.02,0.02,"0.02%","0.02%"
"com","loosely managed","ped","p-320",0,0,"0%","0%"
"com","mountain","ort","s-760",0.01,0.01,"0.01%","0.01%"
"com","east south central","ort","s-340",0,0,"0%","0%"
"com","well managed","ped","p-795",0,0,"0%","0%"
"com","mountain","card","m-157",0,0,"0%","0%"
"com","west south central","ort","s-633",0,0,"0%","0%"
"com","middle atlantic","gs","s-513",0.03,0.08,"0.03%","0.08%"
"com","moderately managed","ped","p-207",0,0,"0%","0%"
"com","south atlantic","ped","p-05",0,0,"0%","0%"
"com","south atlantic","ort","sg-ms",0.07,0.05,"0.07%","0.05%"
"com","well managed","ped","p-1300",0,0,"0%","0%"
"com","well managed","ped","p-60",0.01,0.02,"0.01%","0.02%"
"com","moderately managed","ped","p-150",0.01,0.01,"0.01%","0.01%"
"com","middle atlantic","ort","s-1012",0.01,0,"0.01%","0%"
"com","south atlantic","gs","sg-gs",0.05,0.06,"0.05%","0.06%"
"com","pacific","gs","s-505",0,0,"0%","0%"
"com","loosely managed","thor","s-1300",0,0,"0%","0%"
"com","new england","ped","p-130",0,0,"0%","0%"
"com","well managed","ort","s-1220",0,0,"0%","0%"
"com","new england","thor","m-283",0.01,0.02,"0.01%","0.02%"
"com","middle atlantic","ort","s-1230",0,0,"0%","0%"
"com","mountain","card","m-40",0.01,0.02,"0.01%","0.02%"
"com","well managed","ort","s-820",0.04,0.06,"0.04%","0.06%"
"com","west north central","uro","s-x23",0,0,"0%","0%"
"com","well managed","ped","p-220",0,0,"0%","0%"
"com","west south central","thor","pg-rf",0.06,0.04,"0.06%","0.04%"
"com","mountain","neo","p-425",0.01,0.01,"0.01%","0.01%"
"com","east north central","neo","p-425",0,0.01,"0%","0.01%"
"com","south atlantic","gi","m-565",0.02,0.01,"0.02%","0.01%"
"com","weighted national","ped","p-187",0,0,"0%","0%"
"com","east north central","ort","s-421",0,0,"0%","0%"
"com","middle atlantic","neo","p-15",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","thor","s-800",0,0,"0%","0%"
"com","others","neuro","m-79",0,0,"0%","0%"
"com","weighted national","ob","m-287",0.01,0.01,"0.01%","0.01%"
"com","middle atlantic","ort","s-424",0,0,"0%","0%"
"com","well managed","gs","sg-gs",0.04,0.06,"0.04%","0.06%"
"com","middle atlantic","neo","p-155",0,0,"0%","0%"
"com","well managed","endo","m-130",0.04,0.02,"0.04%","0.02%"
"com","mountain","endo","s-20",0,0,"0%","0%"
"com","east north central","id","m-70",0.07,0.03,"0.07%","0.03%"
"com","loosely managed","gi","m-123",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","id","m-600",0,0,"0%","0%"
"com","middle atlantic","bh","b-009-ip",0,0,"0%","0%"
"com","weighted national","bh","b-017-ip",0,0,"0%","0%"
"com","pacific","ped","p-150",0.01,0.01,"0.01%","0.01%"
"com","loosely managed","cv","s-292",0,0,"0%","0%"
"com","others","neph","m-326",0.03,0.02,"0.03%","0.02%"
"com","west south central","ort","s-770",0,0,"0%","0%"
"com","others","gi","m-565",0.02,0.01,"0.02%","0.01%"
"com","west north central","thor","m-282",0.07,0.03,"0.07%","0.03%"
"com","others","gs","s-845",0,0,"0%","0%"
"com","mountain","thor","m-283",0.01,0.02,"0.01%","0.02%"
"com","south atlantic","ped","p-190",0.01,0,"0.01%","0%"
"com","middle atlantic","thor","m-500",0.01,0.01,"0.01%","0.01%"
"com","new england","ob","m-132",0,0,"0%","0%"
"com","new england","cv","s-152",0,0,"0%","0%"
"com","mountain","hns","sg-hns",0.03,0.03,"0.03%","0.03%"
"com","pacific","ort","s-310",0,0,"0%","0%"
"com","east south central","ort","s-1132",0,0,"0%","0%"
"com","middle atlantic","id","m-70",0.07,0.03,"0.07%","0.03%"
"com","new england","ns","s-1040",0,0,"0%","0%"
"com","moderately managed","gs","s-365",0.04,0.05,"0.04%","0.05%"
"com","east north central","ped","p-100",0,0,"0%","0%"
"com","east north central","ped","p-375",0,0,"0%","0%"
"com","moderately managed","neuro","m-79",0,0,"0%","0%"
"com","mountain","unclx","a-nsf",0.01,0.03,"0.01%","0.03%"
"com","weighted national","ob","s-450",0.02,0.01,"0.02%","0.01%"
"com","middle atlantic","unclx","a-esc",0,0,"0%","0%"
"com","well managed","ob","mg-obd-ob",0.02,0.04,"0.02%","0.04%"
"com","weighted national","ort","s-1045",0,0,"0%","0%"
"com","others","ped","p-190",0.02,0,"0.02%","0%"
"com","middle atlantic","ort","s-100",0.01,0.01,"0.01%","0.01%"
"com","mountain","cv","s-1320",0,0,"0%","0%"
"com","middle atlantic","ort","s-340",0,0,"0%","0%"
"com","loosely managed","gs","s-505",0,0,"0%","0%"
"com","west north central","thor","s-1080",0.01,0.01,"0.01%","0.01%"
"com","others","ort","s-1131",0,0,"0%","0%"
"com","west south central","ob","s-660",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","gs","s-371",0.01,0.02,"0.01%","0.02%"
"com","east south central","gi","m-180",0.03,0.02,"0.03%","0.02%"
"com","weighted national","cv","s-281",0,0,"0%","0%"
"com","west north central","ped","p-52",0,0,"0%","0%"
"com","well managed","endo","m-134",0,0,"0%","0%"
"com","pacific","endo","s-22",0,0,"0%","0%"
"com","south atlantic","ped","p-112",0.01,0,"0.01%","0%"
"com","well managed","bh","b-030-ip",0,0,"0%","0%"
"com","east north central","bh","b-019-ip",0,0,"0%","0%"
"com","east north central","unclx","a-esc",0,0,"0%","0%"
"com","moderately managed","ort","s-60",0,0,"0%","0%"
"com","well managed","ped","p-443",0,0,"0%","0%"
"com","mountain","ped","p-565",0,0,"0%","0%"
"com","weighted national","ort","s-1131",0,0,"0%","0%"
"com","moderately managed","thor","s-800",0,0,"0%","0%"
"com","weighted national","bh","b-020-ip",0.01,0,"0.01%","0%"
"com","moderately managed","ort","s-340",0,0,"0%","0%"
"com","east north central","ort","s-705",0,0,"0%","0%"
"com","well managed","ob","s-775",0,0.01,"0%","0.01%"
"com","east south central","ort","s-830",0,0,"0%","0%"
"com","moderately managed","ped","p-272",0,0,"0%","0%"
"com","new england","neuro","m-185",0.01,0.02,"0.01%","0.02%"
"com","new england","ped","p-360",0,0,"0%","0%"
"com","loosely managed","ort","s-421",0,0,"0%","0%"
"com","moderately managed","bh","b-007-ip",0,0,"0%","0%"
"com","pacific","ped","p-1056",0,0,"0%","0%"
"com","west south central","ob","s-1020",0,0,"0%","0%"
"com","weighted national","gs","s-170",0,0,"0%","0%"
"com","moderately managed","ped","p-190",0.01,0,"0.01%","0%"
"com","weighted national","gs","s-180",0,0,"0%","0%"
"com","weighted national","ped","p-130",0,0,"0%","0%"
"com","moderately managed","gs","s-513",0.02,0.08,"0.02%","0.08%"
"com","west north central","ort","s-820",0.06,0.06,"0.06%","0.06%"
"com","well managed","ped","p-260",0,0,"0%","0%"
"com","south atlantic","gi","m-555",0.02,0.01,"0.02%","0.01%"
"com","weighted national","ort","s-72",0,0,"0%","0%"
"com","east south central","thor","s-800",0,0,"0%","0%"
"com","middle atlantic","ped","p-05",0,0,"0%","0%"
"com","loosely managed","bh","b-004-ip",0.07,0.05,"0.07%","0.05%"
"com","middle atlantic","ort","s-1056",0,0,"0%","0%"
"com","mountain","ort","s-320",0.04,0.04,"0.04%","0.04%"
"com","mountain","ob","s-350",0.53,0.57,"0.53%","0.57%"
"com","well managed","bh","b-015-ip",0.12,0.32,"0.12%","0.32%"
"com","east south central","ped","p-1015",0,0,"0%","0%"
"com","weighted national","neo","p-355",0,0.01,"0%","0.01%"
"com","west north central","ort","s-810",0.01,0,"0.01%","0%"
"com","south atlantic","ped","p-150",0,0.01,"0%","0.01%"
"com","new england","cv","s-1072",0,0,"0%","0%"
"com","well managed","endo","s-20",0,0,"0%","0%"
"com","west south central","card","m-197",0.02,0.02,"0.02%","0.02%"
"com","middle atlantic","neo","p-355",0,0.01,"0%","0.01%"
"com","well managed","ped","p-411",0,0,"0%","0%"
"com","south atlantic","bh","b-003-ip",0,0,"0%","0%"
"com","pacific","ort","s-495",0.01,0.02,"0.01%","0.02%"
"com","east south central","ped","p-100",0,0,"0%","0%"
"com","well managed","gs","s-515",0,0,"0%","0%"
"com","mountain","ort","s-632",0,0,"0%","0%"
"com","mountain","card","m-333",0,0,"0%","0%"
"com","pacific","ped","p-350",0,0,"0%","0%"
"com","south atlantic","ped","p-207",0,0,"0%","0%"
"com","west north central","uro","s-1015",0.01,0.01,"0.01%","0.01%"
"com","west north central","neuro","m-255",0,0,"0%","0%"
"com","loosely managed","ped","p-290",0,0,"0%","0%"
"com","new england","gi","m-150",0.04,0.02,"0.04%","0.02%"
"com","middle atlantic","card","m-197",0.01,0.02,"0.01%","0.02%"
"com","pacific","bh","b-015-ip",0.25,0.32,"0.25%","0.32%"
"com","east south central","cv","s-290",0.02,0.01,"0.02%","0.01%"
"com","east south central","thor","sg-ts",0.01,0,"0.01%","0%"
"com","weighted national","ort","s-420",0,0,"0%","0%"
"com","south atlantic","thor","m-283",0.01,0.02,"0.01%","0.02%"
"com","loosely managed","uro","s-1150",0,0,"0%","0%"
"com","moderately managed","bh","b-016-ip",0,0.01,"0%","0.01%"
"com","moderately managed","neo","pg-neo",0.11,0.11,"0.11%","0.11%"
"com","loosely managed","cv","s-131",0,0,"0%","0%"
"com","south atlantic","ort","s-956",0,0,"0%","0%"
"com","middle atlantic","bh","b-006-ip",0.01,0,"0.01%","0%"
"com","loosely managed","ort","s-710",0.01,0.01,"0.01%","0.01%"
"com","mountain","gs","s-175",0.01,0.01,"0.01%","0.01%"
"com","loosely managed","unclx","a-mpc",0,0,"0%","0%"
"com","moderately managed","ped","p-112",0,0,"0%","0%"
"com","others","ped","p-330",0.03,0.02,"0.03%","0.02%"
"com","east south central","ped","p-204",0,0,"0%","0%"
"com","east south central","ort","s-100",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","ort","s-760",0,0.01,"0%","0.01%"
"com","south atlantic","cv","s-150",0,0,"0%","0%"
"com","moderately managed","ped","p-330",0.01,0.02,"0.01%","0.02%"
"com","well managed","cv","s-480",0,0,"0%","0%"
"com","middle atlantic","neph","m-320",0.03,0.02,"0.03%","0.02%"
"com","loosely managed","ped","p-448",0,0,"0%","0%"
"com","others","ort","s-770",0,0,"0%","0%"
"com","pacific","gs","sg-gs",0.04,0.06,"0.04%","0.06%"
"com","mountain","gs","s-440",0,0,"0%","0%"
"com","well managed","cv","s-392",0,0,"0%","0%"
"com","west south central","ped","p-80",0.02,0.02,"0.02%","0.02%"
"com","middle atlantic","uro","s-1160",0,0,"0%","0%"
"com","moderately managed","card","m-40",0.01,0.02,"0.01%","0.02%"
"com","others","ns","s-410",0,0.02,"0%","0.02%"
"com","mountain","bh","b-024-ip",0,0,"0%","0%"
"com","weighted national","ped","p-170",0,0,"0%","0%"
"com","pacific","bh","b-022-ip",0.05,0.05,"0.05%","0.05%"
"com","south atlantic","ort","s-600",0.01,0,"0.01%","0%"
"com","middle atlantic","gs","s-1200",0,0,"0%","0%"
"com","loosely managed","bh","b-025-ip",0,0,"0%","0%"
"com","west north central","cv","s-300",0.01,0,"0.01%","0%"
"com","moderately managed","bh","b-026-ip",0,0,"0%","0%"
"com","east south central","card","m-505",0.05,0.02,"0.05%","0.02%"
"com","well managed","ophth","s-1030",0,0,"0%","0%"
"com","others","card","m-52",0,0.01,"0%","0.01%"
"com","loosely managed","cv","s-390",0.03,0.03,"0.03%","0.03%"
"com","mountain","bh","b-008-ip",0.15,0.07,"0.15%","0.07%"
"com","east north central","uro","s-1150",0,0,"0%","0%"
"com","weighted national","card","m-154",0.01,0,"0.01%","0%"
"com","moderately managed","hema","pg-onc",0.07,0.06,"0.07%","0.06%"
"com","west north central","ped","p-290",0,0,"0%","0%"
"com","others","ped","p-350",0,0,"0%","0%"
"com","loosely managed","gi","m-251",0,0,"0%","0%"
"com","west south central","cv","s-392",0,0,"0%","0%"
"com","middle atlantic","ped","p-207",0,0,"0%","0%"
"com","east north central","endo","m-130",0.05,0.02,"0.05%","0.02%"
"com","new england","neuro","m-79",0,0,"0%","0%"
"com","others","ped","p-204",0,0,"0%","0%"
"com","moderately managed","ped","p-505",0,0,"0%","0%"
"com","pacific","ns","s-412",0,0,"0%","0%"
"com","pacific","ns","s-640",0,0.01,"0%","0.01%"
"com","south atlantic","ped","p-204",0,0,"0%","0%"
"com","new england","uro","s-190",0,0,"0%","0%"
"com","pacific","thor","m-290",0.02,0.04,"0.02%","0.04%"
"com","east north central","ort","s-710",0.01,0.01,"0.01%","0.01%"
"com","east north central","ort","s-72",0,0,"0%","0%"
"com","well managed","cv","s-150",0,0,"0%","0%"
"com","pacific","ophth","s-900",0,0,"0%","0%"
"com","loosely managed","thor","mg-pul",0.03,0.02,"0.03%","0.02%"
"com","east north central","thor","sg-ts",0.01,0,"0.01%","0%"
"com","moderately managed","card","m-510",0.01,0.01,"0.01%","0.01%"
"com","west south central","gs","s-845",0,0,"0%","0%"
"com","mountain","hema","mg-hem",0.02,0.01,"0.02%","0.01%"
"com","pacific","uro","s-1150",0,0,"0%","0%"
"com","others","other","mg-vas",0.03,0.01,"0.03%","0.01%"
"com","others","bh","b-001-ip",0,0,"0%","0%"
"com","west south central","ns","s-414",0,0,"0%","0%"
"com","east south central","ns","s-1040",0,0,"0%","0%"
"com","pacific","neo","p-340",0,0,"0%","0%"
"com","moderately managed","ort","s-830",0,0,"0%","0%"
"com","middle atlantic","uro","sg-us",0.01,0.01,"0.01%","0.01%"
"com","mountain","id","m-605",0,0,"0%","0%"
"com","pacific","ophth","s-430",0,0,"0%","0%"
"com","weighted national","neo","p-155",0,0,"0%","0%"
"com","others","other","pg-pm",0,0,"0%","0%"
"com","east south central","uro","s-210",0,0,"0%","0%"
"com","pacific","ped","p-375",0,0,"0%","0%"
"com","west north central","ort","s-1012",0.01,0,"0.01%","0%"
"com","mountain","gs","s-365",0.04,0.05,"0.04%","0.05%"
"com","weighted national","ort","s-956",0,0,"0%","0%"
"com","pacific","gs","s-1062",0,0,"0%","0%"
"com","south atlantic","id","m-605",0,0,"0%","0%"
"com","well managed","ns","s-410",0.01,0.02,"0.01%","0.02%"
"com","moderately managed","uro","sg-us",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","gs","s-440",0,0,"0%","0%"
"com","weighted national","uro","s-1172",0,0,"0%","0%"
"com","east south central","neuro","m-185",0.02,0.02,"0.02%","0.02%"
"com","well managed","cv","s-291",0,0,"0%","0%"
"com","well managed","ped","p-87",0.01,0,"0.01%","0%"
"com","new england","thor","m-282",0.04,0.03,"0.04%","0.03%"
"com","mountain","thor","s-1080",0,0.01,"0%","0.01%"
"com","west south central","ort","s-615",0.01,0.01,"0.01%","0.01%"
"com","mountain","ort","s-700",0.24,0.19,"0.24%","0.19%"
"com","east north central","endo","s-22",0,0,"0%","0%"
"com","south atlantic","card","m-510",0.02,0.01,"0.02%","0.01%"
"com","moderately managed","card","m-340",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","cv","s-152",0,0,"0%","0%"
"com","loosely managed","ophth","s-1190",0,0,"0%","0%"
"com","weighted national","ped","p-410",0.01,0,"0.01%","0%"
"com","east south central","uro","s-200",0,0,"0%","0%"
"com","new england","neuro","m-153",0.03,0.02,"0.03%","0.02%"
"com","east south central","gs","s-862",0,0,"0%","0%"
"com","loosely managed","thor","m-110",0,0,"0%","0%"
"com","weighted national","thor","s-800",0,0,"0%","0%"
"com","east south central","card","m-340",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","ped","p-590",0,0,"0%","0%"
"com","well managed","gs","s-235",0.02,0.02,"0.02%","0.02%"
"com","middle atlantic","ped","p-112",0.01,0,"0.01%","0%"
"com","moderately managed","ped","p-204",0,0,"0%","0%"
"com","new england","thor","s-800",0,0,"0%","0%"
"com","east north central","endo","m-134",0,0,"0%","0%"
"com","west south central","neuro","mg-n",0.06,0.04,"0.06%","0.04%"
"com","west south central","gs","s-1060",0,0,"0%","0%"
"com","well managed","ped","p-371",0,0,"0%","0%"
"com","moderately managed","ophth","s-1190",0,0,"0%","0%"
"com","west north central","neo","p-265",0.18,0.24,"0.18%","0.24%"
"com","loosely managed","ort","s-705",0,0,"0%","0%"
"com","moderately managed","ped","p-535",0,0,"0%","0%"
"com","others","ophth","s-1190",0,0,"0%","0%"
"com","east south central","hema","m-87",0.03,0.03,"0.03%","0.03%"
"com","moderately managed","card","m-240",0,0,"0%","0%"
"com","west south central","neuro","m-222",0,0,"0%","0%"
"com","loosely managed","ob","m-132",0,0,"0%","0%"
"com","middle atlantic","ped","p-185",0,0.01,"0%","0.01%"
"com","east north central","ort","mg-md",0.05,0.04,"0.05%","0.04%"
"com","weighted national","ped","p-448",0,0,"0%","0%"
"com","middle atlantic","ort","mg-md",0.05,0.04,"0.05%","0.04%"
"com","east north central","ns","s-410",0.01,0.02,"0.01%","0.02%"
"com","east north central","ped","p-185",0,0.01,"0%","0.01%"
"com","loosely managed","neuro","m-222",0,0,"0%","0%"
"com","others","ort","s-100",0.01,0.01,"0.01%","0.01%"
"com","mountain","bh","b-001-ip",0,0,"0%","0%"
"com","mountain","neuro","m-85",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","card","m-505",0.03,0.02,"0.03%","0.02%"
"com","west north central","bh","b-006-ip",0.01,0,"0.01%","0%"
"com","west north central","gs","s-505",0,0,"0%","0%"
"com","others","bh","b-019-ip",0,0,"0%","0%"
"com","east north central","bh","b-007-ip",0.01,0,"0.01%","0%"
"com","east north central","neo","p-358",0.12,0.13,"0.12%","0.13%"
"com","west north central","bh","b-002-ip",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","ort","s-705",0,0,"0%","0%"
"com","pacific","ped","p-204",0,0,"0%","0%"
"com","west south central","ort","s-110",0,0,"0%","0%"
"com","others","ort","s-60",0,0,"0%","0%"
"com","west south central","ped","p-390",0.01,0.01,"0.01%","0.01%"
"com","pacific","ob","m-287",0.01,0.01,"0.01%","0.01%"
"com","mountain","cv","s-131",0,0,"0%","0%"
